Anime ID,Title,Producers,Streaming Platform,Genre,Type,Studio,Source,A/R Ratings
168665,Live any,Kodansha,Apple TV+Disney+Netflix,Sci-FiSupernaturalFantasy,Special,A-1 Pictures,Visual Novel,PG-13
168692,Way successful program,TV Tokyo,HuluDisney+,Fantasy,TV,J.C.Staff,Game,G
168747,Institution money,Kodansha,Tubi,Drama,ONA,Bones,Visual Novel,G
168815,Mission nature mouth again,TV Tokyo,HBO MaxYouTube PremiumCrunchyroll,Slice of Life,OVA,A-1 Pictures,Webtoon,R
168831,Most create want,Shueisha,FunimationHulu,Romance,OVA,Bones,Game,PG-13
168868,Single system,"Kodansha, Kadokawa",FunimationYouTube Premium,Comedy,Special,Toei Animation,Game,R
168895,City feeling quickly,Aniplex,Crunchyroll,Comedy,Special,Wit Studio,Light Novel,PG
168956,Travel plant,TV Tokyo,Netflix,Horror,OVA,Kyoto Animation,Light Novel,R
168957,Commercial arrive,"Aniplex, Kadokawa",HuluTubiVRV,Sci-Fi,TV,MAPPA,Game,PG-13
168981,Production meeting similar,TV Tokyo,HBO MaxApple TV+Hulu,FantasyDrama,ONA,Sunrise,Game,PG-13
168993,Ability thus best,"TV Tokyo, Kodansha",Tubi,RomanceHorror,ONA,Sunrise,Game,R
169052,Group near,TV Tokyo,Funimation,Slice of LifeMysterySci-Fi,TV,A-1 Pictures,Original,PG-13
169064,Certainly type,"Bandai Namco, TV Tokyo",YouTube PremiumNetflix,Horror,OVA,Toei Animation,Game,PG
169110,Style go into,Kodansha,HBO Max,Romance,Special,A-1 Pictures,Manga,PG-13
169118,Fund piece per,"Shueisha, Kadokawa",Disney+,Sci-FiFantasySupernatural,ONA,Kyoto Animation,Visual Novel,PG-13
169242,Age eight,Kadokawa,Crunchyroll,Action,OVA,Toei Animation,Original,G
169264,Own right serve media,Kodansha,YouTube PremiumFunimation,RomanceAdventure,ONA,Sunrise,Original,PG-13
169275,Rate can wonder,Bandai Namco,CrunchyrollDisney+,HorrorFantasy,OVA,Wit Studio,Light Novel,G
169276,Democratic finish investment,"Shueisha, TV Tokyo",Apple TV+VRVHBO Max,Supernatural,TV,MAPPA,Game,R
169284,While military yes,Aniplex,TubiVRV,ComedySlice of LifeFantasy,OVA,MAPPA,Visual Novel,PG
169295,Themselves TV understand,"Aniplex, Bandai Namco",Amazon Prime,ActionAdventureHorror,ONA,MAPPA,Manga,PG
169381,Visit leg security race,Aniplex,CrunchyrollFunimationApple TV+,MysteryAdventure,TV,Madhouse,Original,G
169398,Live explain,Aniplex,Funimation,Adventure,ONA,Bones,Light Novel,G
169456,Sort serve,"Kodansha, Aniplex",TubiApple TV+Funimation,Slice of LifeHorror,TV,Toei Animation,Light Novel,R
169495,Lawyer product machine,Kadokawa,NetflixDisney+,DramaMystery,OVA,Sunrise,Webtoon,PG
169508,Writer later,Kodansha,Disney+Crunchyroll,Sci-FiDramaMystery,OVA,Kyoto Animation,Webtoon,PG
169532,Bed hand,"Aniplex, Kadokawa",VRV,DramaFantasy,TV,Ufotable,Original,G
169633,Year service person personal,"TV Tokyo, Kodansha",Apple TV+YouTube PremiumVRV,Supernatural,OVA,Wit Studio,Game,G
169646,Hit within,"Kodansha, Kadokawa",Apple TV+Amazon PrimeNetflix,Slice of LifeAction,Special,Kyoto Animation,Game,PG
169677,Measure election,Kadokawa,Amazon Prime,ComedyAction,OVA,MAPPA,Manga,G
169729,Ok magazine marriage agreement,Aniplex,Amazon PrimeHuluVRV,DramaAction,OVA,Toei Animation,Original,PG-13
169797,Evidence government,"Shueisha, TV Tokyo",Apple TV+,DramaRomanceSci-Fi,TV,J.C.Staff,Game,G
169813,Tree reveal,"Bandai Namco, Shueisha",NetflixFunimation,ComedySupernaturalAction,TV,Kyoto Animation,Manga,R
169974,Investment class price,"TV Tokyo, Bandai Namco",HBO MaxTubiCrunchyroll,HorrorDramaMystery,TV,A-1 Pictures,Manga,PG-13
169994,Individual discussion staff,Aniplex,Apple TV+VRV,DramaSlice of Life,TV,MAPPA,Manga,R
170029,Board already research,"Kodansha, Shueisha",TubiFunimation,MysteryHorrorSupernatural,Special,Wit Studio,Game,PG-13
170099,Lay left,Shueisha,VRVDisney+Apple TV+,HorrorDrama,TV,A-1 Pictures,Webtoon,PG-13
170126,Continue quickly agree what,"TV Tokyo, Kodansha",NetflixCrunchyroll,ActionSlice of LifeHorror,ONA,Kyoto Animation,Webtoon,PG
170212,Push important,Kodansha,TubiHuluFunimation,Sci-FiSlice of Life,OVA,Toei Animation,Original,R
170242,Laugh course start,"Kadokawa, Shueisha",VRVHulu,RomanceAction,OVA,A-1 Pictures,Original,PG-13
170255,Nearly guess speech,"Bandai Namco, Shueisha",YouTube PremiumNetflix,AdventureSupernatural,Special,Kyoto Animation,Manga,PG
170323,Strong store,"Kodansha, Kadokawa",VRVHuluNetflix,HorrorSlice of Life,TV,Ufotable,Visual Novel,G
170338,Dream heart mouth,"Shueisha, TV Tokyo",TubiHuluApple TV+,Sci-Fi,OVA,MAPPA,Visual Novel,R
170362,International dog usually,Shueisha,FunimationAmazon PrimeTubi,SupernaturalMysteryComedy,OVA,Sunrise,Original,R
170385,Around understand,Aniplex,Amazon PrimeApple TV+YouTube Premium,RomanceDrama,ONA,A-1 Pictures,Manga,PG
170386,Yet get theory coach,Aniplex,Disney+Apple TV+,MysterySlice of Life,OVA,Kyoto Animation,Original,PG
170632,Culture a,"Bandai Namco, Kodansha",YouTube Premium,Horror,TV,J.C.Staff,Visual Novel,PG-13
170639,Short good you,"TV Tokyo, Kadokawa",Netflix,RomanceSlice of Life,OVA,Madhouse,Manga,PG
170757,Car finish,"Shueisha, Kadokawa",NetflixAmazon PrimeFunimation,Fantasy,Special,Sunrise,Webtoon,PG
170841,Condition well friend every,Kadokawa,YouTube Premium,Sci-Fi,Special,MAPPA,Manga,R
170959,Site size wall,Kadokawa,TubiApple TV+Hulu,FantasyHorror,Special,A-1 Pictures,Visual Novel,R
170982,Return court over,Shueisha,VRV,Action,Special,Kyoto Animation,Manga,PG
171003,Coach east Congress,Bandai Namco,YouTube PremiumApple TV+VRV,Sci-FiSlice of LifeDrama,Special,Sunrise,Visual Novel,PG-13
171018,Join special,Aniplex,YouTube PremiumAmazon Prime,FantasySupernaturalSlice of Life,OVA,Madhouse,Manga,G
171070,Decade seat store,"Kadokawa, Kodansha",FunimationAmazon PrimeVRV,Mystery,TV,Bones,Webtoon,G
171245,Writer short approach,Aniplex,Disney+Amazon Prime,DramaMysteryRomance,ONA,MAPPA,Manga,PG-13
171407,Expect Mrs drive,"Shueisha, Aniplex",VRVHBO MaxNetflix,Fantasy,OVA,Bones,Visual Novel,PG-13
171441,Staff something personal,"TV Tokyo, Kodansha",Disney+Apple TV+,RomanceFantasy,ONA,Sunrise,Original,PG
171453,These someone,Shueisha,VRVFunimationDisney+,DramaAction,ONA,Sunrise,Visual Novel,PG
171475,Husband forget,"Shueisha, Kadokawa",CrunchyrollFunimation,Mystery,OVA,MAPPA,Visual Novel,R
171523,Hold usually kid,"Shueisha, Kadokawa",Tubi,Fantasy,TV,A-1 Pictures,Light Novel,PG
171531,Music nothing,"Kadokawa, Aniplex",NetflixTubiVRV,FantasySci-Fi,Special,Kyoto Animation,Game,G
171550,Worker require,"Aniplex, TV Tokyo",TubiVRVHBO Max,MysterySlice of Life,ONA,Ufotable,Game,R
171559,Free moment,Bandai Namco,Crunchyroll,ActionComedyRomance,OVA,Sunrise,Original,R
171709,Three there evening,"Kadokawa, Bandai Namco",HBO MaxCrunchyrollHulu,Sci-FiSupernaturalAdventure,ONA,Sunrise,Visual Novel,R
171760,Sing consider after,"Kadokawa, Kodansha",Amazon PrimeHBO MaxDisney+,ComedyAdventure,TV,Bones,Visual Novel,PG-13
171764,Discuss strong,TV Tokyo,TubiApple TV+,DramaAdventure,ONA,Kyoto Animation,Visual Novel,PG-13
171782,Before clearly six,Kadokawa,TubiYouTube PremiumNetflix,HorrorComedySlice of Life,Special,Wit Studio,Webtoon,PG-13
171814,Space administration society,Aniplex,FunimationHBO MaxApple TV+,ActionComedy,OVA,Wit Studio,Original,PG-13
171875,Player sister,"Kadokawa, Aniplex",VRV,SupernaturalHorrorComedy,OVA,A-1 Pictures,Light Novel,PG
171955,Trip finish international we,"Bandai Namco, Kodansha",Hulu,RomanceComedyMystery,ONA,Ufotable,Original,PG-13
172076,Property subject,Kadokawa,Apple TV+NetflixVRV,Action,ONA,J.C.Staff,Webtoon,PG
172193,Notice church,TV Tokyo,CrunchyrollFunimationYouTube Premium,Sci-FiMystery,TV,Bones,Webtoon,G
172235,Reduce music,"Aniplex, Shueisha",Netflix,Sci-Fi,Special,Ufotable,Light Novel,PG
172292,Prepare style these,Shueisha,HuluDisney+Amazon Prime,Horror,Special,Sunrise,Webtoon,PG-13
172320,Feeling send section,TV Tokyo,NetflixYouTube PremiumVRV,HorrorMystery,Special,Bones,Original,PG
172336,He strategy without,"TV Tokyo, Kadokawa",Netflix,RomanceHorrorDrama,Special,Madhouse,Webtoon,G
172453,Student standard,TV Tokyo,Disney+TubiApple TV+,HorrorDrama,Special,Wit Studio,Game,PG-13
172466,Officer choice game cell,"TV Tokyo, Kodansha",VRVAmazon Prime,Slice of LifeAction,Special,Kyoto Animation,Visual Novel,G
172469,Quality shoulder,"Kadokawa, Bandai Namco",NetflixYouTube PremiumAmazon Prime,SupernaturalMysteryAdventure,OVA,Wit Studio,Manga,PG
172581,Dog southern popular,TV Tokyo,HBO MaxHulu,SupernaturalDrama,ONA,Sunrise,Visual Novel,R
172609,Mother physical,Kadokawa,Disney+,Slice of LifeAdventure,OVA,Kyoto Animation,Webtoon,PG
172725,Create often enough statement,"Kadokawa, TV Tokyo",Disney+Amazon PrimeApple TV+,MysteryFantasySupernatural,OVA,Madhouse,Original,R
172740,Individual threat,"Shueisha, Aniplex",HBO Max,ComedyMystery,OVA,J.C.Staff,Game,PG-13
172754,Yourself field,Aniplex,HBO Max,SupernaturalDrama,OVA,MAPPA,Visual Novel,R
172888,Arm remain,Bandai Namco,Amazon PrimeApple TV+Crunchyroll,ComedySupernaturalFantasy,TV,A-1 Pictures,Light Novel,R
172940,Should just amount professional,"Kadokawa, Aniplex",CrunchyrollAmazon Prime,Sci-Fi,Special,Toei Animation,Game,PG
172959,Paper skin race,"Kadokawa, TV Tokyo",Amazon Prime,ComedyHorrorAdventure,ONA,J.C.Staff,Webtoon,PG-13
173094,Stand future organization,Aniplex,Disney+VRV,Sci-FiActionMystery,OVA,Ufotable,Light Novel,G
173121,Million space,Kodansha,Crunchyroll,SupernaturalSci-Fi,OVA,Kyoto Animation,Original,PG
173252,Series indeed including,"Aniplex, Bandai Namco",Disney+VRV,FantasyAction,ONA,MAPPA,Game,R
173284,Leader region,Kadokawa,Disney+Netflix,ComedyRomance,TV,Bones,Light Novel,G
173322,Her more box,Shueisha,YouTube PremiumNetflixFunimation,Sci-FiDramaSlice of Life,OVA,MAPPA,Manga,PG-13
173408,Skin occur,"Shueisha, Aniplex",Apple TV+Amazon PrimeHulu,Sci-Fi,Special,MAPPA,Original,PG
173431,Others cell,Bandai Namco,VRV,ComedyMysterySci-Fi,Special,Madhouse,Manga,PG
173447,How maybe question,TV Tokyo,HBO MaxNetflix,FantasyComedyMystery,ONA,MAPPA,Original,R
173538,Economic leader,Shueisha,Amazon PrimeCrunchyrollVRV,HorrorSlice of Life,TV,J.C.Staff,Game,PG-13
173547,Light bit,"Shueisha, Bandai Namco",Funimation,ComedyActionRomance,OVA,MAPPA,Light Novel,R
173560,By he morning,"Aniplex, TV Tokyo",YouTube PremiumFunimation,Horror,Special,Bones,Game,PG
173581,North upon yet,"TV Tokyo, Aniplex",Crunchyroll,MysteryComedySupernatural,ONA,Madhouse,Original,R
173632,Together then likely inside,Kodansha,Disney+,Drama,OVA,Wit Studio,Game,PG
173666,Whole choice affect begin,TV Tokyo,FunimationVRV,Romance,TV,Madhouse,Manga,R
173669,Movement meeting,Kodansha,HBO Max,ComedyFantasyRomance,OVA,J.C.Staff,Visual Novel,R
173723,Smile different movie challenge,TV Tokyo,HBO Max,SupernaturalAdventure,Special,Wit Studio,Light Novel,R
173757,Itself wait,TV Tokyo,VRV,Action,ONA,Ufotable,Webtoon,PG
173820,Last money,"Bandai Namco, TV Tokyo",Amazon PrimeHuluCrunchyroll,ActionHorrorSci-Fi,TV,Kyoto Animation,Visual Novel,G
173839,Something entire suffer population,"Aniplex, TV Tokyo",FunimationTubi,Slice of Life,ONA,A-1 Pictures,Manga,G
173878,Attorney brother,"Aniplex, Kodansha",Amazon Prime,Drama,Special,MAPPA,Manga,G
173897,Suggest myself,Kadokawa,HBO MaxFunimation,Drama,TV,Bones,Original,PG-13
173908,Group sea,Shueisha,YouTube PremiumNetflixTubi,Comedy,TV,Kyoto Animation,Manga,R
173955,Those table,"Aniplex, Kadokawa",HuluNetflix,ActionFantasyHorror,OVA,Madhouse,Manga,PG
173962,Product method,Kodansha,YouTube Premium,ActionMysterySlice of Life,Special,Kyoto Animation,Game,R
173994,Foreign low system smile,"TV Tokyo, Kadokawa",Crunchyroll,Action,OVA,J.C.Staff,Original,PG-13
174013,Positive long natural,"Aniplex, TV Tokyo",Apple TV+TubiFunimation,Horror,Special,Toei Animation,Visual Novel,R
174084,Among behind example,"Shueisha, Aniplex",HBO MaxNetflix,Adventure,Special,Toei Animation,Light Novel,G
174101,Past guess,Kadokawa,Amazon Prime,Action,OVA,Sunrise,Original,R
174144,Foreign by significant,"Bandai Namco, TV Tokyo",HuluAmazon Prime,Action,OVA,Bones,Webtoon,R
174161,Even there,"Kadokawa, Kodansha",Apple TV+,MysteryRomanceAdventure,Special,Toei Animation,Light Novel,PG
174230,Have impact,"Shueisha, TV Tokyo",Netflix,SupernaturalSlice of LifeComedy,OVA,Sunrise,Visual Novel,PG
174245,While agency,Aniplex,Crunchyroll,Slice of Life,ONA,Madhouse,Visual Novel,G
174254,Computer board result,Bandai Namco,Apple TV+CrunchyrollHBO Max,ActionComedy,OVA,Bones,Light Novel,PG-13
174269,Future debate break,"TV Tokyo, Shueisha",Disney+,Action,OVA,J.C.Staff,Webtoon,G
174291,Weight so,Aniplex,YouTube PremiumNetflix,FantasyHorrorMystery,OVA,Wit Studio,Original,PG-13
174386,Nice ask forward,Shueisha,Apple TV+Disney+Hulu,Sci-FiHorrorDrama,TV,Toei Animation,Light Novel,PG-13
174412,Follow note treat,TV Tokyo,NetflixHBO MaxFunimation,Horror,ONA,Ufotable,Manga,PG
174478,Plan toward bank,"Bandai Namco, Aniplex",Apple TV+Hulu,Supernatural,ONA,Bones,Visual Novel,PG-13
174480,It particular check,Bandai Namco,HuluVRV,MysterySci-Fi,OVA,Kyoto Animation,Game,PG-13
174592,Early need,"Kadokawa, Bandai Namco",TubiFunimationNetflix,Sci-Fi,ONA,MAPPA,Light Novel,PG-13
174597,Soldier on,"Kadokawa, TV Tokyo",NetflixVRVApple TV+,Mystery,Special,Ufotable,Light Novel,PG-13
174703,Model between,Aniplex,HBO MaxNetflix,FantasyAdventure,TV,Wit Studio,Light Novel,R
174761,Decide often,Aniplex,FunimationHBO Max,Horror,TV,Toei Animation,Game,PG
174781,Indeed issue,"Kadokawa, Shueisha",CrunchyrollHBO MaxHulu,ComedyAction,ONA,Madhouse,Light Novel,G
174875,Office upon size,Kodansha,YouTube PremiumHBO Max,Sci-Fi,Special,MAPPA,Manga,R
174887,Three condition,Aniplex,HuluTubi,Adventure,Special,Wit Studio,Original,G
174919,Man simple,Kadokawa,HBO MaxTubi,RomanceSlice of LifeFantasy,TV,Ufotable,Original,G
174953,Although drive minute,"Kodansha, TV Tokyo",Tubi,Slice of Life,Special,Bones,Webtoon,R
175037,Treat can several,"TV Tokyo, Kodansha",Disney+Crunchyroll,Romance,TV,Wit Studio,Webtoon,G
175075,Someone shoulder process,TV Tokyo,TubiFunimationAmazon Prime,FantasySci-FiAction,TV,Madhouse,Manga,R
175240,Leave head three,Shueisha,VRV,FantasySci-Fi,ONA,Kyoto Animation,Webtoon,R
175266,Court we south,Kodansha,Apple TV+NetflixFunimation,DramaFantasyComedy,ONA,Toei Animation,Original,PG-13
175317,Floor letter,"TV Tokyo, Kadokawa",Amazon PrimeDisney+,MysterySlice of Life,ONA,Toei Animation,Visual Novel,G
175380,Left husband,Kadokawa,Netflix,Slice of LifeFantasyMystery,TV,Madhouse,Visual Novel,G
175407,Perform civil different performance,Kadokawa,Amazon PrimeApple TV+,Sci-Fi,ONA,Kyoto Animation,Light Novel,PG
175437,Several turn yet,"Aniplex, Bandai Namco",Netflix,Action,TV,Bones,Game,R
175441,Man build ago,TV Tokyo,VRV,Horror,ONA,A-1 Pictures,Visual Novel,G
175467,Difference office often,TV Tokyo,YouTube PremiumAmazon PrimeHulu,ActionHorror,ONA,MAPPA,Original,PG
175469,You financial together,"Shueisha, Kadokawa",CrunchyrollApple TV+,Slice of LifeRomanceSci-Fi,OVA,MAPPA,Webtoon,G
175530,Budget foreign choose,"Aniplex, Bandai Namco",VRVAmazon PrimeHulu,FantasySupernaturalSci-Fi,ONA,J.C.Staff,Visual Novel,G
175570,Number third tree,Kadokawa,TubiYouTube Premium,Action,Special,Toei Animation,Visual Novel,PG
175626,Reach visit,"TV Tokyo, Kodansha",YouTube PremiumVRVAmazon Prime,Sci-FiAction,OVA,Ufotable,Light Novel,G
175748,Act road say,Kodansha,VRV,ComedyActionHorror,TV,Madhouse,Visual Novel,G
175794,Church show,TV Tokyo,Disney+Amazon Prime,Sci-FiComedy,ONA,Wit Studio,Light Novel,PG
175809,A fly,"Kadokawa, Kodansha",YouTube Premium,Sci-FiHorrorSupernatural,ONA,Kyoto Animation,Manga,G
175943,Reach response represent rest,"Shueisha, TV Tokyo",HBO MaxVRV,ActionDramaHorror,Special,Toei Animation,Manga,G
175953,Down thought rich,"Shueisha, Aniplex",VRVCrunchyrollYouTube Premium,ActionDramaSci-Fi,TV,Bones,Game,PG
176005,Guess pattern choose month,Shueisha,TubiHBO MaxHulu,Fantasy,OVA,Bones,Webtoon,R
176006,Outside one reason,"Shueisha, TV Tokyo",NetflixFunimation,DramaComedyRomance,OVA,A-1 Pictures,Game,G
176139,Resource cup explain,Kodansha,Amazon Prime,FantasySupernatural,Special,A-1 Pictures,Original,PG
176190,Management nothing,"Shueisha, Aniplex",NetflixCrunchyroll,Mystery,TV,A-1 Pictures,Light Novel,PG
176210,Try though day,"Bandai Namco, TV Tokyo",FunimationVRV,Sci-Fi,OVA,A-1 Pictures,Original,R
176295,Range near,"Bandai Namco, Aniplex",VRVFunimation,Adventure,ONA,MAPPA,Visual Novel,PG-13
176323,Increase trip,Kadokawa,VRVApple TV+Hulu,Sci-FiSupernatural,TV,Bones,Original,R
176374,Paper mind,TV Tokyo,VRV,SupernaturalDramaRomance,Special,Bones,Manga,R
176394,Sing tree,Bandai Namco,HBO MaxApple TV+YouTube Premium,HorrorSci-FiAdventure,ONA,MAPPA,Webtoon,G
176436,Itself admit thus technology,"Kodansha, Shueisha",TubiApple TV+Crunchyroll,FantasySci-FiMystery,OVA,Bones,Visual Novel,PG-13
176461,Themselves maintain,Kodansha,FunimationHuluApple TV+,AdventureSci-FiFantasy,OVA,Kyoto Animation,Game,G
176481,Later space,TV Tokyo,Apple TV+FunimationAmazon Prime,RomanceFantasy,TV,MAPPA,Game,PG-13
176495,Note health,Bandai Namco,Hulu,HorrorFantasy,OVA,Bones,Game,PG
176605,Act sit yeah,"Aniplex, Bandai Namco",Netflix,Adventure,Special,Ufotable,Webtoon,R
176699,Fear movement,"TV Tokyo, Kadokawa",VRVAmazon Prime,MysterySci-FiComedy,OVA,Sunrise,Original,PG
176709,Camera husband,"Shueisha, Aniplex",YouTube Premium,ActionDrama,TV,Kyoto Animation,Original,PG-13
176724,Race collection camera,TV Tokyo,CrunchyrollApple TV+YouTube Premium,Comedy,OVA,Kyoto Animation,Light Novel,R
176759,Born eight itself,Aniplex,CrunchyrollHBO Max,Sci-FiRomanceAdventure,OVA,Bones,Manga,PG-13
176812,Technology maybe know,Bandai Namco,VRV,Sci-Fi,OVA,Madhouse,Manga,PG
176813,Prevent stand property,"Shueisha, Bandai Namco",VRVHuluDisney+,RomanceAdventure,OVA,A-1 Pictures,Original,PG
176872,Pm discussion cold,"Kadokawa, Kodansha",YouTube PremiumApple TV+Hulu,SupernaturalDrama,OVA,Sunrise,Visual Novel,PG
176895,Yeah past music,"Kadokawa, TV Tokyo",Amazon PrimeHBO Max,Adventure,ONA,Kyoto Animation,Manga,G
176903,Foreign talk will,TV Tokyo,Disney+HBO Max,Slice of LifeHorrorSupernatural,OVA,Ufotable,Visual Novel,PG-13
176940,Human machine field,Aniplex,TubiHuluNetflix,Mystery,TV,J.C.Staff,Original,R
176962,Plan cost him,"TV Tokyo, Kadokawa",HuluNetflix,Sci-Fi,OVA,J.C.Staff,Manga,PG
177005,Building mind very,Aniplex,HuluCrunchyroll,DramaHorror,ONA,Sunrise,Original,G
177031,World book stuff,"Shueisha, Bandai Namco",HuluCrunchyrollYouTube Premium,ComedyDrama,TV,Madhouse,Game,R
177086,Remain control final,"Shueisha, Kodansha",TubiVRVAmazon Prime,Mystery,TV,MAPPA,Game,G
177111,Reality campaign,TV Tokyo,NetflixDisney+,Horror,Special,Wit Studio,Visual Novel,PG
177132,Than base deep,"Bandai Namco, TV Tokyo",TubiHBO Max,AdventureHorrorMystery,ONA,Bones,Game,G
177146,Blue attorney now,"TV Tokyo, Bandai Namco",CrunchyrollFunimationTubi,Slice of LifeComedy,Special,MAPPA,Webtoon,PG
177183,Common pattern,"Bandai Namco, TV Tokyo",Disney+HBO MaxCrunchyroll,SupernaturalComedySci-Fi,OVA,Bones,Manga,G
177227,One next remember,"Shueisha, Kadokawa",Amazon PrimeDisney+,SupernaturalMystery,Special,Toei Animation,Light Novel,PG
177367,Them several check,"TV Tokyo, Bandai Namco",CrunchyrollAmazon PrimeHBO Max,FantasyAction,ONA,MAPPA,Light Novel,G
177388,Get significant little save,Kadokawa,HBO Max,Sci-Fi,Special,Ufotable,Light Novel,PG
177437,Young sound,Bandai Namco,Apple TV+Amazon PrimeFunimation,Slice of LifeRomanceSupernatural,TV,A-1 Pictures,Game,PG-13
177439,Man feeling defense,"Kadokawa, Shueisha",CrunchyrollApple TV+VRV,SupernaturalMystery,TV,Bones,Game,PG
177587,Line pass nor,Kodansha,Disney+,ActionDramaRomance,ONA,Sunrise,Light Novel,R
177607,Easy change reduce,Aniplex,VRVApple TV+Hulu,FantasyComedy,Special,Wit Studio,Game,G
177654,Inside little style,Aniplex,Hulu,FantasyDramaSlice of Life,Special,MAPPA,Webtoon,G
177677,Bad wonder,"Aniplex, Bandai Namco",Crunchyroll,ActionFantasy,OVA,MAPPA,Visual Novel,PG
177698,Though story beat,"Aniplex, Shueisha",Disney+,Comedy,Special,J.C.Staff,Light Novel,G
177779,Film energy test,Kadokawa,FunimationVRVYouTube Premium,Action,OVA,Toei Animation,Webtoon,G
177985,Better to,Bandai Namco,Apple TV+HBO Max,Mystery,TV,Ufotable,Light Novel,G
178091,Just short your reduce,"TV Tokyo, Kadokawa",HBO MaxFunimationAmazon Prime,Sci-FiSupernaturalFantasy,Special,Bones,Visual Novel,PG
178101,Show plan arrive,Bandai Namco,Amazon PrimeVRVApple TV+,SupernaturalComedySlice of Life,TV,J.C.Staff,Manga,PG
178132,Trial evening,"Kadokawa, Shueisha",Amazon PrimeVRV,AdventureComedyMystery,OVA,Bones,Light Novel,PG-13
178181,Church myself try,Shueisha,Amazon PrimeVRV,Mystery,ONA,Wit Studio,Original,R
178220,Might focus couple,"Bandai Namco, Aniplex",Netflix,DramaRomance,ONA,J.C.Staff,Webtoon,G
178272,Important argue treat,Shueisha,VRV,Fantasy,Special,Sunrise,Original,PG
178297,Paper tonight window job,"Bandai Namco, Kodansha",TubiHulu,SupernaturalComedy,TV,Toei Animation,Webtoon,R
178386,Usually address time,"Kodansha, Aniplex",TubiYouTube PremiumFunimation,Supernatural,OVA,Sunrise,Manga,PG
178439,Word according,Bandai Namco,NetflixHBO MaxYouTube Premium,DramaRomanceSlice of Life,TV,MAPPA,Visual Novel,PG-13
178533,Under value hundred,"Aniplex, TV Tokyo",Apple TV+Disney+,DramaSlice of Life,OVA,Ufotable,Manga,G
178592,Next something,"Shueisha, Kadokawa",HBO MaxCrunchyrollNetflix,ComedyFantasyHorror,TV,A-1 Pictures,Game,PG
178616,Major wish president,Bandai Namco,HuluDisney+,HorrorRomanceDrama,ONA,Sunrise,Visual Novel,PG-13
