Anime ID,Title,Members,Favorites,Airing_Start,Airing_End,Episodes,Duration,Broadcast_Day,Watch Hours,Countries Available,Awards Won,Dub Availability,User_Reviews,Score
196737,Analysis third left,763532.56,39287,16-04-1991,18-04-2023,61,121.970032,Sunday," 14,17,03,493 ",27,7,Partial,7543,2.800
196745,Action me most," 6,77,317 ",16707,27-08-2047,23-04-2018,15,487.137983,Thursday," 9,87,74,347 ",11,5,No,11413,4.970
196764,Such body," 8,65,004 ",8369,11-05-2017,10-01-2019,87,36,Monday," 14,46,09,398 ",26,8,No,5126,9.750
196814,Since hear capital," 9,93,470 ",37649,12-05-2023,29-12-2023,33,49,Saturday," 13,62,53,882 ",6,7,Partial,10532,8.830
196881,Low usually," 9,05,488 ",36550,30-08-2021,Still Airing,182,52,Tuesday," 78,41,349 ",4,6,No,6375,8.570
196920,It along half," 6,95,987 ",43767,17-10-2023,Still Airing,71,50,Friday," 7,71,38,136 ",14,8,No,11355,8.030
196980,Beyond too shake bar," 9,79,760 ",47751,29-06-2024,Still Airing,35,46,Tuesday," 9,96,23,363 ",17,5,Yes,9903,9.690
197007,Economy Congress," 9,01,024 ",36536,23-11-2015,04-09-2017,93,57,Sunday," 12,72,76,316 ",22,7,Partial,14153,7.420
197070,Red career," 6,81,846 ",47967,17-12-2017,14-07-2019,82,55,Tuesday," 11,60,90,797 ",28,7,Yes,9638,9.570
197132,Major message difference," 7,79,275 ",1304,18-07-2019,Still Airing,293,32,Wednesday," 6,26,81,898 ",6,7,Yes,13802,9.970
197156,Many sure page," 6,33,500 ",17237,01-06-2015,21-11-2016,77,32,Tuesday," 12,77,37,985 ",26,6,Partial,9357,7.690
197161,Skill commercial," 8,94,279 ",10794,19-01-2018,Still Airing,371,58,Saturday," 8,31,54,913 ",11,7,No,5539,9.400
197227,International quickly," 8,31,385 ",20150,02-07-2019,18-08-2020,59,37,Tuesday," 8,91,07,018 ",14,6,Yes,11337,7.990
197277,Sense ten she," 8,04,458 ",25488,24-06-2016,22-12-2017,78,36,Wednesday," 3,34,86,677 ",25,7,No,7660,9.350
197286,Much bank because avoid," 8,50,740 ",17937,04-02-2020,27-04-2021,64,31,Monday," 1,61,88,712 ",7,4,Yes,7389,9.170
197322,Member hope," 8,12,578 ",34691,10-03-2020,14-09-2021,79,54,Tuesday," 7,70,36,219 ",18,8,No,13567,9.140
197422,One wind," 9,72,487 ",31865,25-08-2021,07-12-2022,67,47,Saturday," 4,20,23,266 ",5,8,No,5387,9.850
197480,Group worry," 6,46,579 ",21426,19-01-2025,Still Airing,6,60,Thursday," 14,31,10,406 ",24,6,No,12794,7.490
197496,Push world," 9,60,218 ",32316,08-12-2016,18-01-2018,58,39,Wednesday," 36,02,515 ",2,7,Yes,9125,9.800
197597,Outside long," 8,38,099 ",2571,15-07-2019,02-03-2020,33,57,Monday," 7,41,17,230 ",18,8,Yes,7023,9.520
197693,Change small most," 8,65,950 ",17185,16-08-2024,Still Airing,28,35,Thursday," 7,66,35,046 ",19,6,No,8148,9.570
197714,Measure value interesting," 7,08,974 ",35925,12-11-2016,07-04-2018,73,30,Saturday," 8,00,10,443 ",14,4,Yes,8412,9.540
197738,Perhaps show," 7,44,856 ",32121,06-12-2016,09-05-2017,22,37,Saturday," 14,97,22,320 ",23,8,Yes,6771,8.210
197793,Read character not choose," 6,15,495 ",30455,26-12-2019,09-07-2020,28,35,Monday," 9,86,04,803 ",15,6,Yes,9567,9.650
197865,Majority power," 7,01,743 ",257,29-11-2022,17-10-2023,46,34,Saturday," 6,25,36,902 ",10,6,Yes,9210,8.850
197880,Marriage enjoy," 6,52,506 ",37886,27-08-2023,Still Airing,79,39,Friday," 13,39,65,445 ",24,5,Yes,13290,9.860
197909,Health toward property," 9,40,283 ",27826,15-08-2021,12-03-2023,82,46,Friday," 12,15,50,176 ",24,7,No,14721,9.180
197929,With over radio," 7,30,771 ",15538,05-11-1955,19-07-2021,7,26.05624165,Monday," 12,21,80,803 ",27,6,Yes,7129,3.014
197951,Purpose control," 8,14,853 ",8448,20-07-2024,Still Airing,32,51,Sunday," 14,76,86,463 ",27,7,Partial,5357,8.020
197952,Forget expect stand," 6,58,085 ",9162,19-05-2015,12-07-2016,60,49,Monday," 10,79,41,086 ",11,7,Partial,13332,9.740
197972,Civil cup painting effort," 9,10,052 ",45677,08-12-2019,21-06-2020,28,36,Wednesday," 98,65,422 ",25,6,Yes,10815,9.900
198009,Art cost within sell," 11,45,840 ",14506,01-12-1974,01-03-2019,61,64.28180723,Thursday," 10,54,58,951 ",11,8,Yes,12335,6.693
198057,Back wonder scene," 7,70,129 ",32803,30-10-2017,30-07-2018,39,39,Thursday," 9,96,25,318 ",17,9,No,5330,10.000
198086,Meeting expect popular," 8,09,754 ",48119,11-02-2017,01-04-2017,7,55,Friday," 2,61,88,718 ",7,8,Yes,11869,8.320
198088,President chair," 9,00,876 ",16449,06-05-2017,26-01-2019,90,54,Monday," 5,83,42,681 ",8,7,No,10249,9.980
198118,Represent magazine only," 6,06,202 ",46436,30-09-2024,Still Airing,21,35,Sunday," 7,88,23,122 ",20,7,Partial,5488,8.480
198119,Treat responsibility kitchen," 9,07,998 ",40606,07-01-2021,10-11-2022,96,44,Monday," 2,21,13,778 ",9,5,Yes,10594,9.080
198227,Place society between,6.01E+05,24223,18-07-2022,28-08-2023,58,49,Monday," 5,13,81,248 ",7,6,Partial,12956,9.470
198232,Something yourself event," 7,63,168 ",49005,21-07-2018,22-06-2019,48,52,Thursday," 8,23,21,087 ",17,8,No,7038,9.700
198240,Argue without drop," 9,37,106 ",14895,06-02-1990,Still Airing,87,101.4706427,Tuesday," 12,76,72,847 ",26,6,No,10526,7.645
198291,Education time order," 9,34,720 ",42404,26-07-2020,06-02-2022,80,58,Friday," 9,66,82,740 ",12,5,No,11864,9.720
198314,American road mention," 8,97,675 ",15822,08-01-2131,20-10-2021,43,37.34395209,Sunday," 79,31,827 ",21,8,Partial,11656,4.070
198349,Federal building side minute," 8,28,194 ",23545,09-07-2016,30-09-2017,64,59,Wednesday," 4,25,63,496 ",7,8,Yes,14338,8.670
198374,Back another analysis some," 6,67,805 ",23242,13-10-2017,08-06-2018,34,35,Thursday," 2,51,85,497 ",6,6,Yes,12815,9.800
198405,Then bank purpose movie,9.50E+05,41837,06-12-2015,06-11-2016,48,58,Saturday," 13,94,05,934 ",26,8,Partial,13783,8.840
198457,Sure education such," 7,72,036 ",30543,02-02-2022,20-12-2023,98,38,Thursday," 13,21,77,858 ",27,4,Partial,5169,8.600
198477,Response quickly financial," 7,05,138 ",12711,23-12-2018,Still Airing,323,40,Thursday," 10,19,85,019 ",15,6,Partial,9532,8.960
198479,Price central bring one," 7,61,745 ",18319,26-07-2020,10-10-2021,63,54,Tuesday," 8,76,41,660 ",14,5,Partial,12498,9.960
198489,Four challenge certainly," 8,05,793 ",22339,02-02-2023,22-08-2024,81,37,Saturday," 7,55,98,375 ",12,6,No,6949,8.420
198500,Specific exactly," 7,66,168 ",29144,26-01-2017,01-06-2017,18,54,Wednesday," 11,07,51,011 ",22,7,Partial,7804,8.250
198521,Bit region,658425,49333,05-02-2017,19-02-2017,2,56,Saturday," 6,76,99,657 ",4,4,Partial,8872,9.680
198631,Responsibility lawyer teacher," 8,11,012 ",30747,01-02-2019,16-08-2019,28,56,Tuesday," 7,09,81,716 ",12,8,Partial,14383,9.290
198636,Agency again," 10,74,696 ",12040,09-03-2052,08-08-2017,40,24.69159443,Wednesday," 12,27,33,053 ",28,4,Partial,14344,5.510
198658,Available population," 7,55,732 ",41862,14-07-2099,Still Airing,36,56.41650393,Wednesday," 14,87,26,496 ",24,8,Yes,13499,7.302
198677,Any hand," 10,87,399 ",42901,17-03-1935,Still Airing,139,40.61763981,Sunday," 55,01,261 ",10,6,Partial,7525,3.820
198859,Receive never,6.33E+05,39506,21-02-2024,Still Airing,53,34,Thursday," 9,43,44,720 ",17,8,No,12774,9.600
198932,Finally seek activity," 9,21,542 ",24656,28-01-2022,24-03-2023,60,49,Tuesday," 6,17,83,282 ",14,8,Partial,10436,9.390
198933,Stop fight most,8.85E+05,42940,29-02-2024,15-08-2024,24,60,Friday," 13,40,37,734 ",27,5,Yes,13128,8.260
198964,Discover Democrat street,798194,21162,17-10-2022,19-06-2023,35,36,Sunday," 11,04,70,807 ",22,6,Partial,5444,8.950
199068,Happy despite," 7,53,107 ",39476,15-04-2015,05-08-2015,16,41,Saturday," 3,27,10,007 ",7,7,Partial,11364,8.190
199073,Allow be," 6,99,516 ",23332,21-04-2003,20-02-2017,22,52.2683657,Monday," 8,77,54,976 ",13,5,Yes,5367,7.142
199109,Car think," 6,01,331 ",37002,10-05-2023,Still Airing,94,45,Tuesday," 8,13,46,031 ",12,5,Yes,11003,8.360
199110,Edge individual," 9,16,974 ",5843,08-06-2018,08-02-2019,35,47,Saturday," 7,69,56,781 ",20,8,No,5371,9.680
199112,See family lose," 6,99,812 ",2386,20-04-2018,01-02-2019,41,39,Wednesday," 72,86,553 ",6,7,Yes,4990,8.670
199120,Attention public quickly," 9,75,505 ",28920,17-04-1958,Still Airing,425,56.8575607,Friday," 3,91,61,175 ",18,7,Yes,11893,3.960
199171,Special fight," 7,68,484 ",47165,07-09-2018,14-02-2020,75,47,Friday," 12,64,93,938 ",29,8,Partial,12867,8.230
199208,Various language," 7,68,303 ",36815,25-08-2017,Still Airing,392,49,Thursday," 12,32,72,814 ",22,7,Partial,12053,7.370
199245,Discover boy draw," 9,98,435 ",42275,19-08-2024,Still Airing,27,60,Thursday," 14,11,53,957 ",30,7,Yes,13699,7.440
199258,Reality professional floor," 7,79,810 ",14522,23-11-2021,21-06-2022,30,41,Sunday," 12,36,18,073 ",30,7,Yes,13317,8.440
199401,Lawyer continue study," 9,33,640 ",10589,30-06-2018,09-02-2019,32,59,Friday," 2,59,91,692 ",3,8,Partial,5620,9.350
199468,That early," 7,99,831 ",4613,24-04-2023,31-07-2023,14,55,Thursday," 11,43,56,170 ",28,8,No,8944,8.810
199526,Pull recently," 8,05,285 ",17640,01-09-2017,Still Airing,391,40,Monday," 4,42,44,560 ",8,5,Partial,9384,7.950
199559,Bank vote,7.06E+05,42807,04-07-2016,29-08-2016,8,45,Tuesday," 14,09,63,753 ",28,4,No,7199,8.280
199618,Then behind," 9,91,487 ",49647,03-07-2015,Still Airing,504,44,Saturday," 8,48,93,176 ",19,7,No,13827,9.470
199661,Hour heart feeling," 6,36,953 ",49342,15-04-2015,17-08-2016,70,54,Sunday," 8,80,87,537 ",14,8,No,8368,8.410
199676,Any little player," 8,85,133 ",22487,15-09-2025,13-11-2024,30,31.59466294,Sunday," 12,96,87,418 ",28,7,Partial,13125,6.710
199700,Fill figure,832325,27415,07-07-2018,24-08-2019,59,33,Tuesday," 12,23,62,865 ",25,8,Partial,11650,8.520
199708,Produce give image," 7,02,327 ",33108,17-10-2018,13-02-2019,17,47,Tuesday," 9,85,91,121 ",16,6,Partial,8972,9.820
199757,About smile," 8,12,496 ",21348,24-06-1928,Still Airing,30,29.61929287,Wednesday," 7,70,63,967 ",19,7,Partial,7823,6.406
199780,Suddenly animal," 9,39,793 ",45681,25-01-2024,Still Airing,57,35,Saturday," 6,01,58,965 ",4,6,Yes,6440,9.900
199853,Special success,992954,28951,12-05-2021,Still Airing,198,46,Wednesday," 12,62,91,895 ",22,5,Partial,12782,9.760
199875,Star risk trouble citizen," 9,96,068 ",40510,11-10-2023,04-09-2024,47,52,Monday," 1,13,01,517 ",4,7,Yes,6883,9.110
199886,Low wait positive prove," 6,00,265 ",35633,30-04-2020,25-11-2021,82,50,Saturday," 8,13,93,751 ",11,8,Yes,14127,9.690
199891,Today benefit," 9,20,957 ",34654,02-08-2023,06-11-2024,66,43,Tuesday," 13,99,09,848 ",23,7,No,9567,9.310
199904,Produce again," 6,33,041 ",42069,19-02-2019,Still Airing,314,31,Friday," 11,77,92,233 ",29,6,Yes,5432,8.620
199931,Scientist wife," 8,39,339 ",29220,24-08-2023,Still Airing,79,59,Saturday," 1,67,65,922 ",9,8,No,8077,9.770
199956,Song rest instead,708140,32987,27-02-2024,16-07-2024,20,50,Saturday," 13,62,12,379 ",24,7,Yes,5374,9.690
200098,Every cup," 7,34,656 ",45854,20-02-2024,Still Airing,53,31,Thursday," 14,81,50,329 ",23,4,Yes,6414,8.330
200115,If million," 7,02,853 ",43317,19-12-2024,Still Airing,10,51,Sunday," 12,23,79,603 ",30,4,Yes,8498,8.770
200218,Growth government," 8,14,049 ",15597,22-07-2023,26-08-2023,5,53,Monday," 10,41,72,766 ",11,7,No,5603,7.360
200267,Specific section suffer," 6,26,577 ",20003,07-05-2018,Still Airing,355,60,Sunday," 1,83,47,062 ",27,8,No,14242,8.910
200298,Way pattern others," 7,00,813 ",48031,23-10-2013,02-03-2018,47,55.66258828,Thursday," 66,90,054 ",7,4,No,9164,6.880
200299,Data make list," 9,44,151 ",44991,21-05-2024,Still Airing,40,46,Tuesday," 12,49,50,740 ",30,5,Yes,7179,9.960
200325,Seat step line," 7,11,910 ",12238,07-03-2015,31-12-2016,95,60,Saturday," 6,75,77,975 ",5,8,No,13158,8.740
200334,Never apply skin after," 6,19,646 ",10140,12-04-2022,09-05-2023,56,40,Wednesday," 12,92,24,747 ",29,4,Yes,11781,9.580
200408,To able admit grow,654170.00,11689,04-06-2017,10-03-2019,92,52,Tuesday," 5,06,58,475 ",7,6,No,13413,9.250
200411,Enjoy catch," 8,97,554 ",24583,27-10-2017,26-01-2018,13,57,Thursday," 13,13,41,830 ",14,4,Partial,9068,8.380
200510,Often price card," 7,86,135 ",6402,05-01-2017,26-04-2018,68,30,Tuesday," 10,22,84,364 ",6,8,Yes,6804,9.320
200555,History admit," 9,76,561 ",13484,21-12-2016,30-05-2018,75,37,Sunday," 13,10,50,878 ",26,5,Yes,12936,9.890
200615,Step fine similar," 7,29,465 ",37754,03-06-2015,Still Airing,508,48,Friday," 12,65,47,921 ",21,7,Partial,12985,8.340
200778,Drug perform sister," 9,83,138 ",21343,17-05-2015,13-03-2016,43,32,Friday," 2,12,55,558 ",5,4,No,8680,8.450
200829,New half," 8,02,710 ",2408,13-03-2024,27-11-2024,37,37,Thursday," 12,53,03,581 ",26,8,No,7752,8.980
200878,Artist out," 8,35,948 ",11998,14-02-2016,Still Airing,247,53.55542035,Sunday," 13,65,90,782 ",27,8,No,13796,4.200
200881,Part whatever activity," 8,55,741 ",43278,02-11-2021,01-03-2022,17,34,Tuesday," 14,41,24,968 ",30,6,Yes,12952,8.550
200948,Prepare also no," 9,76,499 ",29252,03-01-2021,20-03-2022,63,59,Tuesday," 11,93,11,308 ",23,6,No,10692,8.960
200974,Past challenge," 8,46,178 ",46589,08-11-2023,Still Airing,68,43,Friday," 83,79,509 ",5,7,Partial,11848,9.310
200988,Teacher as," 6,18,472 ",27267,13-03-2024,Still Airing,50,44,Sunday," 11,69,06,286 ",22,7,Yes,6836,8.250
201055,Me enjoy run," 7,49,883 ",48609,04-05-2015,13-06-2016,58,35,Thursday," 12,59,94,797 ",29,6,Yes,12956,7.910
201059,Culture modern seem," 7,41,661 ",22550,27-01-2022,28-09-2023,87,43,Tuesday," 5,74,55,520 ",7,7,Partial,8722,9.940
201060,Could all trade," 6,74,142 ",26902,26-04-2022,04-07-2023,62,46,Friday," 7,54,03,840 ",13,7,No,8220,9.720
201088,Letter security," 9,70,334 ",4623,17-10-2019,18-02-2021,70,35,Wednesday," 6,73,07,067 ",2,5,Yes,9144,9.130
201100,Clear everything,822611,43607,31-01-2023,20-08-2024,81,60,Tuesday," 6,46,33,728 ",19,6,Yes,12782,9.500
201112,Green lay address recently," 6,86,932 ",11246,24-09-2019,23-06-2020,39,60,Tuesday," 9,96,64,371 ",16,6,No,13970,8.590
201115,Appear indeed," 6,61,260 ",24287,20-02-1995,14-06-2018,98,65.05760585,Monday," 10,43,19,982 ",13,7,Partial,9024,6.518
201123,Actually couple," 7,78,337 ",18792,04-01-2005,Still Airing,245,22.93343633,Saturday," 10,87,51,253 ",7,8,No,8233,6.625
201160,Different would," 6,70,168 ",16196,12-04-2017,21-03-2018,49,41,Tuesday," 14,49,75,678 ",30,8,Yes,5428,8.810
201222,Structure sense among," 7,69,803 ",20607,15-12-2022,23-03-2023,14,57,Thursday," 4,92,03,161 ",4,8,Yes,10782,9.860
201230,Ever leave sometimes,6.24E+05,40555,23-11-2015,02-05-2016,23,46,Thursday," 11,53,10,348 ",24,6,No,12596,9.960
201243,Community card," 6,83,877 ",35726,20-04-2019,13-07-2019,12,46,Friday," 6,35,02,672 ",6,4,Yes,6292,9.010
201477,Off surface," 9,83,770 ",24509,22-06-2024,Still Airing,36,54,Sunday," 47,83,487 ",5,6,No,10463,7.510
201517,Knowledge evening challenge recently," 9,80,933 ",41737,16-03-2015,04-04-2016,55,40,Wednesday," 3,37,40,918 ",9,6,Yes,14513,7.620
201524,Respond chance painting," 6,51,151 ",27454,27-06-2018,03-04-2019,40,39,Tuesday," 14,35,17,673 ",23,7,Yes,9215,8.620
201562,Take key full," 6,99,684 ",27200,29-10-2020,17-06-2021,33,32,Friday," 2,23,07,036 ",10,4,Partial,7276,8.810
201688,Direction season walk deep," 9,20,878 ",42507,05-03-2018,16-09-2019,80,56,Friday," 9,12,13,018 ",17,8,Yes,12532,8.930
201727,Try off rate," 9,45,311 ",39884,02-01-2018,10-09-2019,88,39,Wednesday," 2,73,28,726 ",2,6,Partial,6373,9.870
201743,Government follow page," 8,15,878 ",22237,29-04-2017,10-03-2018,45,43,Friday," 7,68,71,143 ",15,7,Yes,11936,8.160
201773,Give grow just," 9,88,346 ",48876,18-06-2015,17-03-2016,39,60,Wednesday," 3,40,87,359 ",1,7,No,13271,8.470
201794,Challenge main," 6,07,224 ",35909,16-11-2021,28-12-2021,6,37,Monday," 8,65,44,385 ",13,6,Yes,12811,9.540
201867,Central challenge establish," 9,44,547 ",21176,14-02-2018,20-02-2019,53,49,Tuesday," 11,79,08,619 ",29,7,Yes,11743,8.750
201904,Name structure her," 8,70,060 ",30414,31-01-2025,Still Airing,4,44,Thursday," 7,35,71,763 ",18,4,Yes,14071,9.060
201907,According adult time," 7,93,218 ",46213,03-05-1992,07-07-2017,7,114.2361282,Wednesday," 9,06,82,477 ",17,7,No,12658,6.365
201971,Red allow," 8,58,234 ",972,07-12-2022,22-11-2023,50,53,Monday," 3,59,07,362 ",5,7,Yes,5998,9.820
202001,Five remember about list," 9,86,858 ",36445,12-03-2015,28-04-2016,59,42,Monday," 11,40,22,683 ",25,5,Partial,7581,9.620
202154,Wish age story," 7,58,966 ",41567,31-03-1996,26-03-2017,15,66.97276274,Tuesday," 11,38,39,451 ",17,8,No,11194,7.846
202183,Understand describe same," 7,97,971 ",37582,22-07-2023,Still Airing,84,54,Thursday," 14,33,22,045 ",23,4,Yes,7365,8.850
202189,Event difficult," 9,90,937 ",5687,01-08-2022,30-01-2023,26,57,Friday," 13,76,29,094 ",30,6,Yes,8713,9.950
202199,Never then," 9,09,462 ",36732,21-08-2022,28-05-2023,40,43,Sunday," 1,90,43,408 ",7,6,Yes,5655,9.250
202224,Debate production," 8,97,722 ",485,18-05-2022,22-02-2023,40,48,Saturday," 11,08,22,772 ",27,4,Partial,8724,9.150
202250,People small," 7,94,960 ",24357,14-02-2018,11-09-2019,82,35,Friday," 8,64,24,289 ",18,5,Yes,8939,8.180
202288,If tax perhaps," 8,30,663 ",16663,15-01-2019,21-04-2020,66,30,Thursday," 2,28,31,094 ",22,4,Yes,14861,9.470
202302,Concern since various," 8,18,982 ",32707,05-01-2020,19-04-2020,15,32,Wednesday," 12,40,69,157 ",26,5,No,7980,8.420
202353,Third suddenly," 9,69,909 ",16065,11-09-2024,04-12-2024,12,42,Thursday," 7,43,93,707 ",20,8,No,7558,9.280
202621,Me remain organization several," 6,69,876 ",14482,16-01-2023,03-07-2023,24,36,Tuesday," 4,83,30,454 ",5,7,No,13438,8.690
202622,Newspaper finish blood," 8,42,925 ",43480,19-03-2016,24-09-2016,27,55,Wednesday," 13,96,22,208 ",21,8,No,9127,8.790
202681,Challenge police people receive," 6,84,110 ",11213,03-09-2022,29-06-2024,95,54,Tuesday," 9,49,53,843 ",19,7,Yes,13652,7.820
202700,Nearly raise kitchen," 9,27,083 ",14848,22-01-2018,09-12-2019,98,52,Sunday," 10,09,59,462 ",15,6,Yes,5327,7.570
202765,Address figure," 8,41,605 ",32469,04-11-2112,04-01-2017,31,11.99153059,Saturday," 3,41,55,318 ",5,7,Partial,6514,8.782
202771,Since instead people education," 9,74,809 ",42836,10-02-2017,31-08-2018,81,51,Saturday," 10,09,25,614 ",13,6,No,7417,9.620
202806,Because middle imagine," 9,68,025 ",19612,10-02-2023,22-11-2024,93,37,Sunday," 1,46,05,217 ",1,8,No,5904,9.560
202835,Evidence weight," 8,93,957 ",16371,15-01-2017,16-09-2018,87,46,Thursday," 10,37,99,310 ",13,8,Partial,13055,8.510
202911,Never page," 9,57,884 ",35116,26-12-2015,22-04-2017,69,35,Monday," 10,12,84,444 ",11,5,No,6603,9.170
202926,Whatever physical," 6,65,860 ",17890,18-12-2139,08-03-2022,12,821.1731149,Friday," 14,68,25,184 ",27,8,Yes,14361,8.090
203059,Address also would," 7,81,022 ",29953,25-12-2074,30-04-2023,83,80.91100837,Monday," 9,87,87,982 ",15,4,Yes,10247,6.651
203074,Buy half lay," 9,99,489 ",47615,25-04-2015,18-03-2017,99,36,Tuesday," 8,82,00,364 ",19,7,Partial,6761,9.480
203176,Fight husband according," 8,44,123 ",3273,21-09-2022,12-07-2023,42,51,Monday," 35,70,031 ",9,6,Partial,14164,9.370
203222,Somebody at," 7,25,588 ",47293,04-12-2016,Still Airing,430,51,Friday," 3,44,13,363 ",7,6,Yes,7629,8.870
203291,Doctor former help," 7,63,679 ",10682,10-02-2016,09-11-2016,39,59,Monday," 10,07,00,620 ",17,5,Partial,6082,8.970
203319,Heavy oil," 9,93,889 ",9224,22-10-2022,29-04-2023,27,59,Friday," 13,23,60,343 ",23,8,Yes,13270,9.670
203537,Bill civil treat," 7,73,160 ",4188,14-07-2024,Still Airing,33,53,Thursday," 7,67,23,415 ",13,6,Partial,14190,9.820
203655,Check still," 6,52,358 ",28746,05-10-2023,Still Airing,73,59,Tuesday," 1,04,96,745 ",2,7,No,11538,8.190
203657,Base else," 6,02,328 ",20069,22-08-2016,Still Airing,444,39,Sunday," 9,68,51,905 ",14,7,No,12877,9.510
203897,Discover open history," 9,04,385 ",43339,18-02-2020,23-02-2021,53,47,Wednesday," 12,83,38,571 ",23,7,Yes,13082,8.550
203901,Probably light section," 9,29,410 ",11254,07-09-2024,Still Airing,25,57,Wednesday," 9,88,24,229 ",12,8,No,7833,8.630
203924,Yard task,1032038.62,31921,17-12-1975,07-11-2022,50,40.07633452,Sunday," 9,26,69,816 ",12,6,Yes,11687,2.320
204074,Task much," 8,56,021 ",35021,20-07-2021,17-08-2021,4,42,Sunday," 7,83,13,494 ",11,6,Yes,8958,9.490
204139,Produce program pick," 8,76,271 ",38367,14-02-2020,30-07-2021,76,47,Friday," 4,63,58,755 ",6,5,Partial,8216,8.020
204152,Involve open avoid," 9,29,729 ",37450,15-01-2021,01-04-2022,63,54,Friday," 10,83,12,825 ",28,7,No,8714,9.360
204250,Attorney step total," 6,49,909 ",3040,12-03-1922,02-07-2021,72,77.78202108,Tuesday," 14,47,30,433 ",21,5,No,8209,5.434
204338,Gas sing," 6,83,178 ",49405,03-10-2016,30-01-2017,17,59,Saturday," 3,06,16,741 ",26,7,Yes,6107,8.560
204479,Here job," 6,34,092 ",5172,22-05-2018,22-10-2019,74,49,Friday," 7,42,47,062 ",13,6,Partial,8513,9.590
204530,Mission seat," 6,03,116 ",42546,01-03-2015,06-12-2015,40,36,Saturday," 2,81,44,200 ",4,8,Partial,13238,8.920
204539,Friend improve," 8,22,016 ",746,06-08-2015,10-03-2016,31,55,Friday," 9,54,17,272 ",14,7,Partial,12342,9.010
204576,Computer west everyone soon," 8,86,029 ",21178,21-02-2023,07-05-2024,63,55,Friday," 7,09,26,278 ",13,8,Partial,10054,8.490
204619,Sell care," 7,80,699 ",16644,10-08-2016,23-11-2016,15,49,Monday," 10,45,69,889 ",19,8,No,10168,9.360
204639,Home very," 6,29,282 ",48797,31-10-2023,Still Airing,69,53,Tuesday," 9,06,81,242 ",11,7,No,9978,8.410
204659,Model attorney,968359.00,40708,03-10-2022,25-03-2024,77,38,Saturday," 12,60,60,592 ",9,6,Partial,7066,9.960
204693,Something certainly," 8,13,183 ",21706,02-10-2020,27-08-2021,47,32,Saturday," 9,28,22,584 ",18,7,Partial,6126,8.750
204694,Catch pick," 8,67,003 ",43603,06-02-2021,27-11-2021,42,43,Monday," 10,31,17,603 ",13,5,No,10247,9.390
204804,Later away,865107,38693,08-07-2022,12-04-2024,92,35,Saturday," 5,41,99,333 ",6,5,Yes,10164,9.740
204847,Hotel take," 9,37,183 ",48671,31-01-2024,18-09-2024,33,52,Tuesday," 13,65,14,183 ",29,6,Yes,13177,9.200
204896,Social main month," 9,64,859 ",46626,25-11-2017,13-04-2019,72,52,Monday," 8,18,24,289 ",17,5,Partial,6769,9.040
